
# Surface 0 of 1 surfaces

# Curve title: "x/(xh-xl)"
# IsoCurve 0, 100 points
# x y z type
 0.444444  0.222222  0.444444 i
 0.454545  0.222222  0.454545 i
 0.464646  0.222222  0.464646 i
 0.474747  0.222222  0.474747 i
 0.484848  0.222222  0.484848 i
 0.494949  0.222222  0.494949 i
 0.505051  0.222222  0.505051 i
 0.515152  0.222222  0.515152 i
 0.525253  0.222222  0.525253 i
 0.535354  0.222222  0.535354 i
 0.545455  0.222222  0.545455 i
 0.555556  0.222222  0.555556 i
 0.565657  0.222222  0.565657 i
 0.575758  0.222222  0.575758 i
 0.585859  0.222222  0.585859 i
 0.59596  0.222222  0.59596 i
 0.606061  0.222222  0.606061 i
 0.616162  0.222222  0.616162 i
 0.626263  0.222222  0.626263 i
 0.636364  0.222222  0.636364 i
 0.646465  0.222222  0.646465 i
 0.656566  0.222222  0.656566 i
 0.666667  0.222222  0.666667 i
 0.676768  0.222222  0.676768 i
 0.686869  0.222222  0.686869 i
 0.69697  0.222222  0.69697 i
 0.707071  0.222222  0.707071 i
 0.717172  0.222222  0.717172 i
 0.727273  0.222222  0.727273 i
 0.737374  0.222222  0.737374 i
 0.747475  0.222222  0.747475 i
 0.757576  0.222222  0.757576 i
 0.767677  0.222222  0.767677 i
 0.777778  0.222222  0.777778 i
 0.787879  0.222222  0.787879 i
 0.79798  0.222222  0.79798 i
 0.808081  0.222222  0.808081 i
 0.818182  0.222222  0.818182 i
 0.828283  0.222222  0.828283 i
 0.838384  0.222222  0.838384 i
 0.848485  0.222222  0.848485 i
 0.858586  0.222222  0.858586 i
 0.868687  0.222222  0.868687 i
 0.878788  0.222222  0.878788 i
 0.888889  0.222222  0.888889 i
 0.89899  0.222222  0.89899 i
 0.909091  0.222222  0.909091 i
 0.919192  0.222222  0.919192 i
 0.929293  0.222222  0.929293 i
 0.939394  0.222222  0.939394 i
 0.949495  0.222222  0.949495 i
 0.959596  0.222222  0.959596 i
 0.969697  0.222222  0.969697 i
 0.979798  0.222222  0.979798 i
 0.989899  0.222222  0.989899 i
 1  0.222222  1 i

# IsoCurve 3, 100 points
# x y z type
 0  0.333333  0 i
 0.010101  0.333333  0.010101 i
 0.020202  0.333333  0.020202 i
 0.030303  0.333333  0.030303 i
 0.040404  0.333333  0.040404 i
 0.0505051  0.333333  0.0505051 i
 0.0606061  0.333333  0.0606061 i
 0.0707071  0.333333  0.0707071 i
 0.0808081  0.333333  0.0808081 i
 0.0909091  0.333333  0.0909091 i
 0.10101  0.333333  0.10101 i
 0.111111  0.333333  0.111111 i
 0.121212  0.333333  0.121212 i
 0.131313  0.333333  0.131313 i
 0.141414  0.333333  0.141414 i
 0.151515  0.333333  0.151515 i
 0.161616  0.333333  0.161616 i
 0.171717  0.333333  0.171717 i
 0.181818  0.333333  0.181818 i
 0.191919  0.333333  0.191919 i
 0.20202  0.333333  0.20202 i
 0.212121  0.333333  0.212121 i
 0.222222  0.333333  0.222222 i
 0.232323  0.333333  0.232323 i
 0.242424  0.333333  0.242424 i
 0.252525  0.333333  0.252525 i
 0.262626  0.333333  0.262626 i
 0.272727  0.333333  0.272727 i
 0.282828  0.333333  0.282828 i
 0.292929  0.333333  0.292929 i
 0.30303  0.333333  0.30303 i
 0.313131  0.333333  0.313131 i
 0.323232  0.333333  0.323232 i
 0.333333  0.333333  0.333333 i
 0.343434  0.333333  0.343434 i
 0.353535  0.333333  0.353535 i
 0.363636  0.333333  0.363636 i
 0.373737  0.333333  0.373737 i
 0.383838  0.333333  0.383838 i
 0.393939  0.333333  0.393939 i
 0.40404  0.333333  0.40404 i
 0.414141  0.333333  0.414141 i
 0.424242  0.333333  0.424242 i
 0.434343  0.333333  0.434343 i
 0.444444  0.333333  0.444444 i
 0.454545  0.333333  0.454545 i
 0.464646  0.333333  0.464646 i
 0.474747  0.333333  0.474747 i
 0.484848  0.333333  0.484848 i
 0.494949  0.333333  0.494949 i
 0.505051  0.333333  0.505051 i
 0.515152  0.333333  0.515152 i
 0.525253  0.333333  0.525253 i
 0.535354  0.333333  0.535354 i
 0.545455  0.333333  0.545455 i
 0.555556  0.333333  0.555556 i
 0.565657  0.333333  0.565657 i
 0.575758  0.333333  0.575758 i
 0.585859  0.333333  0.585859 i
 0.59596  0.333333  0.59596 i
 0.606061  0.333333  0.606061 i
 0.616162  0.333333  0.616162 i
 0.626263  0.333333  0.626263 i
 0.636364  0.333333  0.636364 i
 0.646465  0.333333  0.646465 i
 0.656566  0.333333  0.656566 i
 0.666667  0.333333  0.666667 i
 0.676768  0.333333  0.676768 i
 0.686869  0.333333  0.686869 i
 0.69697  0.333333  0.69697 i
 0.707071  0.333333  0.707071 i
 0.717172  0.333333  0.717172 i
 0.727273  0.333333  0.727273 i
 0.737374  0.333333  0.737374 i
 0.747475  0.333333  0.747475 i
 0.757576  0.333333  0.757576 i
 0.767677  0.333333  0.767677 i
 0.777778  0.333333  0.777778 i
 0.787879  0.333333  0.787879 i
 0.79798  0.333333  0.79798 i
 0.808081  0.333333  0.808081 i
 0.818182  0.333333  0.818182 i
 0.828283  0.333333  0.828283 i
 0.838384  0.333333  0.838384 i
 0.848485  0.333333  0.848485 i
 0.858586  0.333333  0.858586 i
 0.868687  0.333333  0.868687 i
 0.878788  0.333333  0.878788 i
 0.888889  0.333333  0.888889 i
 0.89899  0.333333  0.89899 i
 0.909091  0.333333  0.909091 i
 0.919192  0.333333  0.919192 i
 0.929293  0.333333  0.929293 i
 0.939394  0.333333  0.939394 i
 0.949495  0.333333  0.949495 i
 0.959596  0.333333  0.959596 i
 0.969697  0.333333  0.969697 i
 0.979798  0.333333  0.979798 i
 0.989899  0.333333  0.989899 i
 1  0.333333  1 i

# IsoCurve 4, 100 points
# x y z type
 0  0.444444  0 i
 0.010101  0.444444  0.010101 i
 0.020202  0.444444  0.020202 i
 0.030303  0.444444  0.030303 i
 0.040404  0.444444  0.040404 i
 0.0505051  0.444444  0.0505051 i
 0.0606061  0.444444  0.0606061 i
 0.0707071  0.444444  0.0707071 i
 0.0808081  0.444444  0.0808081 i
 0.0909091  0.444444  0.0909091 i
 0.10101  0.444444  0.10101 i
 0.111111  0.444444  0.111111 i
 0.121212  0.444444  0.121212 i
 0.131313  0.444444  0.131313 i
 0.141414  0.444444  0.141414 i
 0.151515  0.444444  0.151515 i
 0.161616  0.444444  0.161616 i
 0.171717  0.444444  0.171717 i
 0.181818  0.444444  0.181818 i
 0.191919  0.444444  0.191919 i
 0.20202  0.444444  0.20202 i
 0.212121  0.444444  0.212121 i
 0.222222  0.444444  0.222222 i
 0.232323  0.444444  0.232323 i
 0.242424  0.444444  0.242424 i
 0.252525  0.444444  0.252525 i
 0.262626  0.444444  0.262626 i
 0.272727  0.444444  0.272727 i
 0.282828  0.444444  0.282828 i
 0.292929  0.444444  0.292929 i
 0.30303  0.444444  0.30303 i
 0.313131  0.444444  0.313131 i
 0.323232  0.444444  0.323232 i
 0.333333  0.444444  0.333333 i
 0.343434  0.444444  0.343434 i
 0.353535  0.444444  0.353535 i
 0.363636  0.444444  0.363636 i
 0.373737  0.444444  0.373737 i
 0.383838  0.444444  0.383838 i
 0.393939  0.444444  0.393939 i
 0.40404  0.444444  0.40404 i
 0.414141  0.444444  0.414141 i
 0.424242  0.444444  0.424242 i
 0.434343  0.444444  0.434343 i
 0.444444  0.444444  0.444444 i
 0.454545  0.444444  0.454545 i
 0.464646  0.444444  0.464646 i
 0.474747  0.444444  0.474747 i
 0.484848  0.444444  0.484848 i
 0.494949  0.444444  0.494949 i
 0.505051  0.444444  0.505051 i
 0.515152  0.444444  0.515152 i
 0.525253  0.444444  0.525253 i
 0.535354  0.444444  0.535354 i
 0.545455  0.444444  0.545455 i
 0.555556  0.444444  0.555556 i
 0.565657  0.444444  0.565657 i
 0.575758  0.444444  0.575758 i
 0.585859  0.444444  0.585859 i
 0.59596  0.444444  0.59596 i
 0.606061  0.444444  0.606061 i
 0.616162  0.444444  0.616162 i
 0.626263  0.444444  0.626263 i
 0.636364  0.444444  0.636364 i
 0.646465  0.444444  0.646465 i
 0.656566  0.444444  0.656566 i
 0.666667  0.444444  0.666667 i
 0.676768  0.444444  0.676768 i
 0.686869  0.444444  0.686869 i
 0.69697  0.444444  0.69697 i
 0.707071  0.444444  0.707071 i
 0.717172  0.444444  0.717172 i
 0.727273  0.444444  0.727273 i
 0.737374  0.444444  0.737374 i
 0.747475  0.444444  0.747475 i
 0.757576  0.444444  0.757576 i
 0.767677  0.444444  0.767677 i
 0.777778  0.444444  0.777778 i
 0.787879  0.444444  0.787879 i
 0.79798  0.444444  0.79798 i
 0.808081  0.444444  0.808081 i
 0.818182  0.444444  0.818182 i
 0.828283  0.444444  0.828283 i
 0.838384  0.444444  0.838384 i
 0.848485  0.444444  0.848485 i
 0.858586  0.444444  0.858586 i
 0.868687  0.444444  0.868687 i
 0.878788  0.444444  0.878788 i
 0.888889  0.444444  0.888889 i
 0.89899  0.444444  0.89899 i
 0.909091  0.444444  0.909091 i
 0.919192  0.444444  0.919192 i
 0.929293  0.444444  0.929293 i
 0.939394  0.444444  0.939394 i
 0.949495  0.444444  0.949495 i
 0.959596  0.444444  0.959596 i
 0.969697  0.444444  0.969697 i
 0.979798  0.444444  0.979798 i
 0.989899  0.444444  0.989899 i
 1  0.444444  1 i

# IsoCurve 5, 100 points
# x y z type
 0  0.555556  0 i
 0.010101  0.555556  0.010101 i
 0.020202  0.555556  0.020202 i
 0.030303  0.555556  0.030303 i
 0.040404  0.555556  0.040404 i
 0.0505051  0.555556  0.0505051 i
 0.0606061  0.555556  0.0606061 i
 0.0707071  0.555556  0.0707071 i
 0.0808081  0.555556  0.0808081 i
 0.0909091  0.555556  0.0909091 i
 0.10101  0.555556  0.10101 i
 0.111111  0.555556  0.111111 i
 0.121212  0.555556  0.121212 i
 0.131313  0.555556  0.131313 i
 0.141414  0.555556  0.141414 i
 0.151515  0.555556  0.151515 i
 0.161616  0.555556  0.161616 i
 0.171717  0.555556  0.171717 i
 0.181818  0.555556  0.181818 i
 0.191919  0.555556  0.191919 i
 0.20202  0.555556  0.20202 i
 0.212121  0.555556  0.212121 i
 0.222222  0.555556  0.222222 i
 0.232323  0.555556  0.232323 i
 0.242424  0.555556  0.242424 i
 0.252525  0.555556  0.252525 i
 0.262626  0.555556  0.262626 i
 0.272727  0.555556  0.272727 i
 0.282828  0.555556  0.282828 i
 0.292929  0.555556  0.292929 i
 0.30303  0.555556  0.30303 i
 0.313131  0.555556  0.313131 i
 0.323232  0.555556  0.323232 i
 0.333333  0.555556  0.333333 i
 0.343434  0.555556  0.343434 i
 0.353535  0.555556  0.353535 i
 0.363636  0.555556  0.363636 i
 0.373737  0.555556  0.373737 i
 0.383838  0.555556  0.383838 i
 0.393939  0.555556  0.393939 i
 0.40404  0.555556  0.40404 i
 0.414141  0.555556  0.414141 i
 0.424242  0.555556  0.424242 i
 0.434343  0.555556  0.434343 i
 0.444444  0.555556  0.444444 i
 0.454545  0.555556  0.454545 i
 0.464646  0.555556  0.464646 i
 0.474747  0.555556  0.474747 i
 0.484848  0.555556  0.484848 i
 0.494949  0.555556  0.494949 i
 0.505051  0.555556  0.505051 i
 0.515152  0.555556  0.515152 i
 0.525253  0.555556  0.525253 i
 0.535354  0.555556  0.535354 i
 0.545455  0.555556  0.545455 i
 0.555556  0.555556  0.555556 i
 0.565657  0.555556  0.565657 i
 0.575758  0.555556  0.575758 i
 0.585859  0.555556  0.585859 i
 0.59596  0.555556  0.59596 i
 0.606061  0.555556  0.606061 i
 0.616162  0.555556  0.616162 i
 0.626263  0.555556  0.626263 i
 0.636364  0.555556  0.636364 i
 0.646465  0.555556  0.646465 i
 0.656566  0.555556  0.656566 i
 0.666667  0.555556  0.666667 i
 0.676768  0.555556  0.676768 i
 0.686869  0.555556  0.686869 i
 0.69697  0.555556  0.69697 i
 0.707071  0.555556  0.707071 i
 0.717172  0.555556  0.717172 i
 0.727273  0.555556  0.727273 i
 0.737374  0.555556  0.737374 i
 0.747475  0.555556  0.747475 i
 0.757576  0.555556  0.757576 i
 0.767677  0.555556  0.767677 i
 0.777778  0.555556  0.777778 i
 0.787879  0.555556  0.787879 i
 0.79798  0.555556  0.79798 i
 0.808081  0.555556  0.808081 i
 0.818182  0.555556  0.818182 i
 0.828283  0.555556  0.828283 i
 0.838384  0.555556  0.838384 i
 0.848485  0.555556  0.848485 i
 0.858586  0.555556  0.858586 i
 0.868687  0.555556  0.868687 i
 0.878788  0.555556  0.878788 i
 0.888889  0.555556  0.888889 i
 0.89899  0.555556  0.89899 i
 0.909091  0.555556  0.909091 i
 0.919192  0.555556  0.919192 i
 0.929293  0.555556  0.929293 i
 0.939394  0.555556  0.939394 i
 0.949495  0.555556  0.949495 i
 0.959596  0.555556  0.959596 i
 0.969697  0.555556  0.969697 i
 0.979798  0.555556  0.979798 i
 0.989899  0.555556  0.989899 i
 1  0.555556  1 i

# IsoCurve 6, 100 points
# x y z type
 0  0.666667  0 i
 0.010101  0.666667  0.010101 i
 0.020202  0.666667  0.020202 i
 0.030303  0.666667  0.030303 i
 0.040404  0.666667  0.040404 i
 0.0505051  0.666667  0.0505051 i
 0.0606061  0.666667  0.0606061 i
 0.0707071  0.666667  0.0707071 i
 0.0808081  0.666667  0.0808081 i
 0.0909091  0.666667  0.0909091 i
 0.10101  0.666667  0.10101 i
 0.111111  0.666667  0.111111 i
 0.121212  0.666667  0.121212 i
 0.131313  0.666667  0.131313 i
 0.141414  0.666667  0.141414 i
 0.151515  0.666667  0.151515 i
 0.161616  0.666667  0.161616 i
 0.171717  0.666667  0.171717 i
 0.181818  0.666667  0.181818 i
 0.191919  0.666667  0.191919 i
 0.20202  0.666667  0.20202 i
 0.212121  0.666667  0.212121 i
 0.222222  0.666667  0.222222 i
 0.232323  0.666667  0.232323 i
 0.242424  0.666667  0.242424 i
 0.252525  0.666667  0.252525 i
 0.262626  0.666667  0.262626 i
 0.272727  0.666667  0.272727 i
 0.282828  0.666667  0.282828 i
 0.292929  0.666667  0.292929 i
 0.30303  0.666667  0.30303 i
 0.313131  0.666667  0.313131 i
 0.323232  0.666667  0.323232 i
 0.333333  0.666667  0.333333 i
 0.343434  0.666667  0.343434 i
 0.353535  0.666667  0.353535 i
 0.363636  0.666667  0.363636 i
 0.373737  0.666667  0.373737 i
 0.383838  0.666667  0.383838 i
 0.393939  0.666667  0.393939 i
 0.40404  0.666667  0.40404 i
 0.414141  0.666667  0.414141 i
 0.424242  0.666667  0.424242 i
 0.434343  0.666667  0.434343 i
 0.444444  0.666667  0.444444 i
 0.454545  0.666667  0.454545 i
 0.464646  0.666667  0.464646 i
 0.474747  0.666667  0.474747 i
 0.484848  0.666667  0.484848 i
 0.494949  0.666667  0.494949 i
 0.505051  0.666667  0.505051 i
 0.515152  0.666667  0.515152 i
 0.525253  0.666667  0.525253 i
 0.535354  0.666667  0.535354 i
 0.545455  0.666667  0.545455 i
 0.555556  0.666667  0.555556 i
 0.565657  0.666667  0.565657 i
 0.575758  0.666667  0.575758 i
 0.585859  0.666667  0.585859 i
 0.59596  0.666667  0.59596 i
 0.606061  0.666667  0.606061 i
 0.616162  0.666667  0.616162 i
 0.626263  0.666667  0.626263 i
 0.636364  0.666667  0.636364 i
 0.646465  0.666667  0.646465 i
 0.656566  0.666667  0.656566 i
 0.666667  0.666667  0.666667 i
 0.676768  0.666667  0.676768 i
 0.686869  0.666667  0.686869 i
 0.69697  0.666667  0.69697 i
 0.707071  0.666667  0.707071 i
 0.717172  0.666667  0.717172 i
 0.727273  0.666667  0.727273 i
 0.737374  0.666667  0.737374 i
 0.747475  0.666667  0.747475 i
 0.757576  0.666667  0.757576 i
 0.767677  0.666667  0.767677 i
 0.777778  0.666667  0.777778 i
 0.787879  0.666667  0.787879 i
 0.79798  0.666667  0.79798 i
 0.808081  0.666667  0.808081 i
 0.818182  0.666667  0.818182 i
 0.828283  0.666667  0.828283 i
 0.838384  0.666667  0.838384 i
 0.848485  0.666667  0.848485 i
 0.858586  0.666667  0.858586 i
 0.868687  0.666667  0.868687 i
 0.878788  0.666667  0.878788 i
 0.888889  0.666667  0.888889 i
 0.89899  0.666667  0.89899 i
 0.909091  0.666667  0.909091 i
 0.919192  0.666667  0.919192 i
 0.929293  0.666667  0.929293 i
 0.939394  0.666667  0.939394 i
 0.949495  0.666667  0.949495 i
 0.959596  0.666667  0.959596 i
 0.969697  0.666667  0.969697 i
 0.979798  0.666667  0.979798 i
 0.989899  0.666667  0.989899 i
 1  0.666667  1 i

# IsoCurve 7, 100 points
# x y z type
 0  0.777778  0 i
 0.010101  0.777778  0.010101 i
 0.020202  0.777778  0.020202 i
 0.030303  0.777778  0.030303 i
 0.040404  0.777778  0.040404 i
 0.0505051  0.777778  0.0505051 i
 0.0606061  0.777778  0.0606061 i
 0.0707071  0.777778  0.0707071 i
 0.0808081  0.777778  0.0808081 i
 0.0909091  0.777778  0.0909091 i
 0.10101  0.777778  0.10101 i
 0.111111  0.777778  0.111111 i
 0.121212  0.777778  0.121212 i
 0.131313  0.777778  0.131313 i
 0.141414  0.777778  0.141414 i
 0.151515  0.777778  0.151515 i
 0.161616  0.777778  0.161616 i
 0.171717  0.777778  0.171717 i
 0.181818  0.777778  0.181818 i
 0.191919  0.777778  0.191919 i
 0.20202  0.777778  0.20202 i
 0.212121  0.777778  0.212121 i
 0.222222  0.777778  0.222222 i
 0.232323  0.777778  0.232323 i
 0.242424  0.777778  0.242424 i
 0.252525  0.777778  0.252525 i
 0.262626  0.777778  0.262626 i
 0.272727  0.777778  0.272727 i
 0.282828  0.777778  0.282828 i
 0.292929  0.777778  0.292929 i
 0.30303  0.777778  0.30303 i
 0.313131  0.777778  0.313131 i
 0.323232  0.777778  0.323232 i
 0.333333  0.777778  0.333333 i
 0.343434  0.777778  0.343434 i
 0.353535  0.777778  0.353535 i
 0.363636  0.777778  0.363636 i
 0.373737  0.777778  0.373737 i
 0.383838  0.777778  0.383838 i
 0.393939  0.777778  0.393939 i
 0.40404  0.777778  0.40404 i
 0.414141  0.777778  0.414141 i
 0.424242  0.777778  0.424242 i
 0.434343  0.777778  0.434343 i
 0.444444  0.777778  0.444444 i
 0.454545  0.777778  0.454545 i
 0.464646  0.777778  0.464646 i
 0.474747  0.777778  0.474747 i
 0.484848  0.777778  0.484848 i
 0.494949  0.777778  0.494949 i
 0.505051  0.777778  0.505051 i
 0.515152  0.777778  0.515152 i
 0.525253  0.777778  0.525253 i
 0.535354  0.777778  0.535354 i
 0.545455  0.777778  0.545455 i
 0.555556  0.777778  0.555556 i
 0.565657  0.777778  0.565657 i
 0.575758  0.777778  0.575758 i
 0.585859  0.777778  0.585859 i
 0.59596  0.777778  0.59596 i
 0.606061  0.777778  0.606061 i
 0.616162  0.777778  0.616162 i
 0.626263  0.777778  0.626263 i
 0.636364  0.777778  0.636364 i
 0.646465  0.777778  0.646465 i
 0.656566  0.777778  0.656566 i
 0.666667  0.777778  0.666667 i
 0.676768  0.777778  0.676768 i
 0.686869  0.777778  0.686869 i
 0.69697  0.777778  0.69697 i
 0.707071  0.777778  0.707071 i
 0.717172  0.777778  0.717172 i
 0.727273  0.777778  0.727273 i
 0.737374  0.777778  0.737374 i
 0.747475  0.777778  0.747475 i
 0.757576  0.777778  0.757576 i
 0.767677  0.777778  0.767677 i
 0.777778  0.777778  0.777778 i
 0.787879  0.777778  0.787879 i
 0.79798  0.777778  0.79798 i
